id,value1,value2
15078,59,44,91
15079,56,46,99
15080,72,14,3
15081,7,99,96
15082,39,44,82
15083,59,34,70
15084,45,28,37
15085,52,94,98
15086,49,97,9
15087,88,50,97
15088,29,91,60
15089,40,79,25
15090,50,97,7
15091,53,83,78
15092,72,77,71
15093,100,94,45
15094,81,98,33
15095,15,60,63
15096,52,34,30
15097,45,22,83
15098,9,48,8
15099,15,80,17
15100,25,24,87
15101,80,53,92
15102,23,91,94
15103,94,4,68
15104,68,92,70
15105,66,45,82
15106,81,89,80
15107,49,86,54
15108,45,73,18
15109,72,27,29
15110,56,19,73
15111,38,68,2
15112,66,11,55
15113,89,69,82
15114,8,23,71
15115,64,40,88
15116,46,94,32
15117,12,16,58
15118,42,87,47
15119,7,80,2
15120,20,91,41
15121,18,79,56
15122,71,15,98
15123,83,69,76
15124,39,65,69
15125,11,57,99
15126,43,24,13
15127,87,86,73
15128,61,67,74
15129,98,47,51
15130,26,37,18
15131,36,66,31
15132,48,8,54
15133,59,57,94
15134,100,53,68
15135,1,67,60
15136,6,32,49
15137,22,58,16
15138,12,48,52
15139,94,16,22
15140,20,40,77
15141,80,77,36
15142,99,94,9
15143,41,98,21
15144,38,2,64
15145,18,71,26
15146,42,64,22
15147,94,60,79
15148,33,25,13
15149,30,47,57
15150,99,14,14
15151,1,53,29
15152,89,86,35
15153,51,13,23
15154,10,18,32
15155,95,40,76
15156,58,46,82
15157,38,47,35
15158,10,58,60
15159,86,5,56
15160,31,51,80
15161,38,65,23
15162,49,20,92
15163,57,58,89
15164,84,17,64
15165,39,28,98
15166,40,25,70
15167,60,6,30
15168,31,8,1
15169,17,69,7
15170,70,58,41
15171,68,29,15
15172,71,27,90
15173,21,26,43
15174,75,82,79
15175,2,13,97
15176,47,45,79
15177,35,30,36
15178,37,64,100
15179,94,72,8
15180,42,83,51
15181,51,44,1
15182,23,45,94
15183,74,80,99
15184,38,16,23
15185,66,11,54
15186,35,21,84
15187,77,11,86
15188,70,94,46
15189,40,74,29
15190,79,67,67
15191,49,69,92
15192,83,61,69
15193,20,59,91
15194,63,82,4
15195,36,75,11
15196,94,13,90
15197,32,68,5
15198,38,94,37
15199,36,40,91
15200,12,50,79
15201,81,61,70
15202,39,72,35
15203,66,92,74
15204,56,90,33
15205,98,11,77
15206,9,58,97
15207,43,24,53
15208,47,19,89
15209,8,8,83
15210,99,39,80
15211,46,78,22
15212,78,68,84
15213,25,4,97
15214,100,10,56
15215,98,35,59
15216,33,50,12
15217,96,87,47
15218,43,54,37
15219,77,85,16
15220,82,30,55
15221,58,30,23
15222,1,28,91
15223,78,54,65
15224,22,21,94
15225,99,87,57
15226,47,21,17
15227,45,14,60
15228,59,66,67
15229,57,56,51
15230,76,85,6
15231,55,20,71
15232,20,99,23
15233,42,60,46
15234,18,40,85
15235,22,3,20
15236,10,45,63
15237,13,87,99
15238,11,100,68
15239,93,70,82
15240,58,75,80
15241,50,30,66
15242,17,42,25
15243,44,31,31
15244,39,67,74
15245,71,29,6
15246,89,75,12
15247,32,18,71
15248,88,55,67
15249,91,95,76
15250,72,88,13
15251,52,18,91
15252,18,19,73
15253,89,40,14
15254,73,16,66
15255,19,84,42
15256,63,66,51
15257,31,22,88
15258,59,79,43
15259,66,7,3
15260,78,25,64
15261,11,4,55
15262,30,17,43
15263,91,52,80
15264,24,53,48
15265,60,32,57
15266,66,73,51
15267,84,84,18
15268,32,25,4
15269,96,34,7
15270,74,84,69
15271,78,51,53
15272,80,99,39
15273,26,100,98
15274,99,1,57
15275,99,65,43
15276,60,46,36
15277,84,43,68
15278,59,12,13
15279,70,47,81
15280,34,51,89
15281,23,50,63
15282,64,53,77
15283,3,3,49
15284,45,94,88
15285,76,5,2
15286,44,93,23
15287,20,86,11
15288,48,18,61
15289,4,46,91
15290,41,2,92
15291,31,2,78
15292,58,68,13
15293,42,67,4
15294,38,45,33
15295,100,77,98
15296,65,97,54
15297,2,44,1
15298,8,23,26
15299,62,100,89
15300,87,53,61
15301,61,62,65
15302,36,82,13
15303,19,85,81
15304,51,27,13
15305,90,2,64
15306,8,11,46
15307,98,72,57
15308,97,38,24
15309,13,5,29
15310,33,51,40
15311,27,26,3
15312,31,73,39
15313,73,47,84
15314,43,88,81
15315,17,30,33
15316,73,69,54
15317,8,57,47
15318,81,90,22
15319,52,39,18
15320,74,74,89
15321,71,15,14
15322,29,64,57
15323,24,58,36
15324,9,70,17
15325,9,91,4
15326,93,34,56
15327,55,44,65
15328,50,31,72
15329,7,30,37
15330,22,95,53
15331,36,6,48
15332,3,91,88
15333,16,85,45
15334,97,26,93
15335,81,25,96
15336,11,90,28
15337,56,51,98
15338,83,75,84
15339,29,95,37
15340,27,63,76
15341,3,1,35
15342,58,28,32
15343,55,15,61
15344,86,96,93
15345,92,92,83
15346,78,94,39
15347,62,22,88
15348,89,91,60
15349,40,53,46
15350,38,31,18
15351,95,44,59
15352,89,65,53
15353,64,61,29
15354,67,56,86
15355,38,5,50
15356,78,27,18
15357,99,90,1
15358,78,69,34
15359,81,20,44
15360,79,9,46
15361,58,67,57
15362,73,62,90
15363,65,46,94
15364,77,43,1
15365,96,62,2
15366,18,30,4
15367,3,90,61
15368,27,15,60
15369,32,59,57
15370,27,56,90
15371,85,60,37
15372,87,90,90
15373,10,38,2
15374,100,5,69
15375,70,42,47
15376,40,6,82
15377,2,50,73
15378,10,82,22
15379,37,38,48
15380,5,24,49
15381,24,100,90
15382,63,59,41
15383,9,1,98
15384,44,27,71
15385,51,32,96
15386,47,97,55
15387,93,7,91
15388,48,44,71
15389,95,36,49
15390,90,61,3
15391,29,88,23
15392,15,59,38
15393,60,1,21
15394,51,85,7
15395,73,79,76
15396,75,10,86
15397,69,37,23
15398,27,76,7
15399,79,50,95
15400,8,97,9
15401,4,21,60
15402,58,99,41
15403,18,5,59
15404,74,23,29
15405,1,20,54
15406,66,66,23
15407,38,59,34
15408,35,94,72
15409,57,79,62
15410,83,88,19
15411,5,25,78
15412,6,63,35
15413,77,100,71
15414,42,55,7
15415,33,19,11
15416,86,40,29
15417,52,97,90
15418,11,33,14
15419,18,81,62
15420,82,45,65
15421,37,69,70
15422,87,40,7
15423,84,57,28
15424,87,54,59
15425,82,38,13
15426,51,82,11
15427,49,91,43
15428,41,62,20
15429,98,73,28
15430,75,29,88
15431,74,54,11
15432,85,86,62
15433,11,68,32
15434,28,69,21
15435,84,40,98
15436,64,13,71
15437,33,70,4
15438,63,32,9
15439,54,19,15
15440,19,72,56
15441,58,2,29
15442,74,90,78
15443,97,19,83
15444,14,25,40
15445,79,20,26
15446,52,25,9
15447,61,3,80
15448,65,62,8
15449,31,65,73
15450,45,47,8
15451,90,68,98
15452,43,28,55
15453,65,32,89
15454,3,94,30
15455,24,64,26
15456,89,13,37
15457,95,7,86
15458,22,27,97
15459,15,2,54
15460,43,8,61
15461,49,86,30
15462,23,14,65
15463,76,96,55
15464,55,13,50
15465,44,88,96
15466,98,52,3
15467,77,55,38
15468,97,24,93
15469,15,94,31
15470,66,34,72
15471,67,56,53
15472,22,89,94
15473,94,8,63
15474,72,31,38
15475,56,32,53
15476,37,3,6
15477,51,76,76
15478,91,92,65
15479,52,24,35
15480,15,100,91
15481,9,18,62
15482,88,12,53
15483,65,30,61
15484,78,69,19
15485,8,44,24
15486,34,10,1
15487,100,47,14
15488,2,95,38
15489,68,88,35
15490,8,43,77
15491,48,46,93
15492,27,25,41
15493,54,82,60
15494,31,10,57
15495,80,88,39
15496,36,78,48
15497,50,47,53
15498,80,11,47
15499,35,48,84
15500,81,80,16
15501,28,78,80
15502,50,6,79
15503,6,17,32
15504,52,40,46
15505,59,8,84
15506,62,20,65
15507,79,99,52
15508,22,43,56
15509,57,96,79
15510,89,33,4
15511,32,17,26
15512,74,62,100
15513,58,59,81
15514,89,20,26
15515,3,40,95
15516,35,80,61
15517,68,34,67
15518,60,51,78
15519,87,28,25
15520,19,27,19
15521,43,13,2
15522,32,83,30
15523,16,43,18
15524,79,100,57
15525,11,12,5
15526,84,60,100
15527,15,58,31
15528,24,30,2
15529,4,73,8
15530,71,82,42
15531,34,17,65
15532,4,69,61
15533,23,6,42
15534,23,50,33
15535,20,37,82
15536,36,51,77
15537,41,48,40
15538,3,96,35
15539,9,2,27
15540,74,81,40
15541,87,2,25
15542,30,65,50
15543,92,92,89
15544,65,53,3
15545,75,3,33
15546,81,13,82
15547,27,30,62
15548,53,97,31
15549,51,76,31
15550,89,92,19
15551,61,73,66
15552,73,88,76
15553,44,36,77
15554,13,73,31
15555,83,46,8
15556,66,26,85
15557,12,87,69
15558,55,92,5
15559,83,13,32
15560,39,26,60
15561,93,26,82
15562,100,79,75
15563,100,73,90
15564,12,76,35
15565,42,4,31
15566,59,65,66
15567,29,30,74
15568,22,98,67
15569,53,27,20
15570,14,21,18
15571,94,57,66
15572,94,24,97
15573,73,22,40
15574,95,5,89
15575,36,100,100
15576,5,92,25
15577,62,68,83
15578,86,20,7
15579,23,72,46
15580,93,77,70
15581,51,28,74
15582,92,14,88
15583,10,92,28
15584,38,40,70
15585,51,39,48
15586,83,60,89
15587,89,71,87
15588,73,26,68
15589,39,69,83
15590,66,66,91
15591,64,10,91
15592,12,42,15
15593,25,99,57
15594,36,15,84
15595,47,20,63
15596,20,7,35
15597,52,81,22
15598,96,6,61
15599,22,45,57
15600,30,9,96
15601,52,49,52
15602,28,100,19
15603,3,47,97
15604,58,14,58
15605,57,92,5
15606,46,81,55
15607,67,7,77
15608,93,44,58
15609,8,20,23
15610,75,85,76
15611,34,97,88
15612,6,41,87
15613,61,44,87
15614,74,57,37
15615,26,77,15
15616,53,33,89
15617,34,73,10
15618,38,99,1
15619,20,80,16
15620,84,32,35
15621,37,56,16
15622,63,87,6
15623,54,22,66
15624,92,52,81
15625,81,69,7
15626,61,30,3
15627,79,63,83
15628,39,48,71
15629,82,25,46
15630,68,52,20
15631,41,65,73
15632,53,38,43
15633,55,40,85
15634,90,96,6
15635,17,83,38
15636,43,1,98
15637,61,44,63
15638,75,9,24
15639,58,48,44
15640,35,37,33
15641,37,57,23
15642,20,75,55
15643,79,11,100
15644,76,77,78
15645,54,34,45
15646,21,99,28
15647,62,5,71
15648,53,89,17
15649,8,24,20
15650,9,70,34
15651,40,70,64
15652,32,33,1
15653,49,3,47
15654,88,97,55
15655,51,33,78
15656,56,79,42
15657,10,13,10
15658,76,20,10
15659,83,97,97
15660,59,8,74
15661,15,89,19
15662,67,59,75
15663,39,53,92
15664,23,57,33
15665,75,14,92
15666,43,43,81
15667,24,23,95
15668,28,100,24
15669,37,30,34
15670,22,65,46
15671,99,2,89
15672,76,35,38
15673,93,90,100
15674,63,46,30
15675,14,44,33
15676,25,29,33
15677,27,96,1
15678,55,83,58
15679,36,26,8
15680,35,89,50
15681,19,36,64
15682,32,27,68
15683,76,60,93
15684,9,92,3
15685,96,35,40
15686,63,10,12
15687,47,32,11
15688,27,98,10
15689,92,23,89
15690,46,79,6
15691,80,14,74
15692,82,14,72
15693,48,68,18
15694,24,70,15
15695,88,48,23
15696,17,6,31
15697,65,51,64
15698,9,30,13
15699,93,90,63
15700,12,34,42
15701,71,63,88
15702,21,14,4
15703,91,100,21
15704,10,44,41
15705,58,75,91
15706,70,63,57
15707,64,28,97
15708,39,74,100
15709,22,61,83
15710,9,12,58
15711,57,8,51
15712,70,95,78
15713,16,80,62
15714,56,24,81
15715,55,5,60
15716,70,38,55
15717,56,61,96
15718,95,32,37
15719,39,12,87
15720,77,49,29
15721,3,52,17
15722,26,33,79
15723,35,13,9
15724,26,84,43
15725,86,38,20
15726,57,29,15
15727,27,73,88
15728,9,27,4
15729,40,27,96
15730,45,14,24
15731,27,79,91
15732,92,24,32
15733,37,60,41
15734,91,23,37
15735,57,97,69
15736,64,59,39
15737,72,58,48
15738,48,99,68
15739,93,69,49
15740,4,70,14
15741,87,62,29
15742,91,88,38
15743,88,82,55
15744,87,33,48
15745,40,11,76
15746,76,67,48
15747,25,16,26
15748,78,51,38
15749,3,97,47
15750,33,64,19
15751,7,65,82
15752,97,10,42
15753,96,63,96
15754,64,79,36
15755,86,37,23
15756,74,43,33
15757,51,84,61
15758,11,32,68
15759,69,79,58
15760,63,17,95
15761,77,27,46
15762,75,38,80
15763,75,80,22
15764,91,26,30
15765,54,62,2
15766,38,29,27
15767,5,90,55
15768,56,10,38
15769,89,83,55
15770,54,38,25
15771,47,22,40
15772,92,26,39
15773,49,90,9
15774,49,18,61
15775,46,65,28
15776,1,19,11
15777,24,40,23
15778,13,65,53
15779,19,97,3
15780,23,64,2
15781,37,42,83
15782,32,8,74
15783,76,71,57
15784,83,96,76
15785,43,36,71
15786,99,82,86
15787,82,51,70
15788,100,66,30
15789,16,85,36
15790,91,73,47
15791,62,26,14
15792,78,93,37
15793,39,41,82
15794,34,23,68
15795,71,48,22
15796,1,9,1
15797,85,20,3
15798,47,79,18
15799,50,87,68
15800,42,37,14
15801,87,44,81
15802,55,48,1
15803,30,10,34
15804,11,56,53
15805,30,51,76
15806,30,77,17
15807,96,87,25
15808,80,56,80
15809,65,78,22
15810,19,69,57
15811,85,13,5
15812,69,32,98
15813,76,43,43
15814,69,28,73
15815,21,50,41
15816,41,75,2
15817,41,22,3
15818,57,59,47
15819,42,14,29
15820,32,75,82
15821,32,70,67
15822,10,99,3
15823,22,20,73
15824,12,12,16
15825,33,22,69
15826,35,97,39
15827,6,55,24
15828,46,55,57
15829,62,53,80
15830,25,98,50
15831,11,8,15
15832,12,31,28
15833,6,52,62
15834,99,68,33
15835,67,47,9
15836,11,31,37
15837,49,52,52
15838,79,25,87
15839,99,43,25
15840,85,94,10
15841,92,92,91
15842,20,23,90
15843,83,68,92
15844,63,28,29
15845,50,80,77
15846,26,52,98
15847,86,78,35
15848,62,45,97
15849,23,42,34
15850,97,13,50
15851,22,98,86
15852,94,81,99
15853,33,35,37
15854,29,11,34
15855,34,57,26
15856,75,64,56
15857,71,9,49
15858,63,57,17
15859,85,11,6
15860,67,80,49
15861,98,18,80
15862,29,28,85
15863,13,25,73
15864,40,51,83
15865,85,72,75
15866,28,19,80
15867,62,16,14
15868,92,11,31
15869,31,56,43
15870,79,92,2
15871,82,22,11
15872,1,100,62
15873,34,58,83
15874,39,8,65
15875,85,27,12
15876,31,42,41
15877,69,81,87
15878,92,81,48
15879,27,53,96
15880,100,83,26
15881,97,88,50
15882,86,8,10
15883,95,70,73
15884,51,88,91
15885,82,75,45
15886,27,15,10
15887,7,66,41
15888,53,70,55
15889,95,19,30
15890,58,16,44
15891,11,69,41
15892,96,55,84
15893,42,30,62
15894,10,81,51
15895,82,33,11
15896,73,26,21
15897,91,83,15
15898,64,49,60
15899,69,55,65
15900,98,83,14
15901,43,11,97
15902,70,9,90
15903,18,41,43
15904,68,53,62
15905,41,17,66
15906,48,14,53
15907,31,48,93
15908,26,54,87
15909,15,66,2
15910,23,98,3
15911,1,42,78
15912,85,93,10
15913,57,23,40
15914,57,65,47
15915,47,3,12
15916,70,71,63
15917,62,3,70
15918,83,34,71
15919,46,53,33
15920,7,39,70
15921,67,97,48
15922,26,21,41
15923,33,43,31
15924,98,18,59
15925,64,99,12
15926,96,76,67
15927,50,86,28
15928,84,43,97
15929,18,10,91
15930,73,42,3
15931,94,83,56
15932,44,62,99
15933,57,6,31
15934,25,78,54
15935,95,9,95
15936,26,5,48
15937,45,10,98
15938,77,63,71
15939,50,98,18
15940,28,8,94
15941,11,44,58
15942,7,100,60
15943,55,34,67
15944,10,58,9
15945,21,38,39
15946,60,55,48
15947,73,46,5
15948,32,99,41
15949,79,10,88
15950,35,25,44
15951,68,30,54
15952,66,6,72
15953,67,72,2
15954,49,73,16
15955,78,34,100
15956,86,78,49
15957,26,91,28
15958,29,27,62
15959,100,4,38
15960,67,43,8
15961,99,65,11
15962,74,66,51
15963,63,18,54
15964,2,16,33
15965,64,5,44
15966,5,12,31
15967,93,12,8
15968,28,92,28
15969,72,41,20
15970,40,20,99
15971,25,99,32
15972,48,43,69
15973,24,66,86
15974,88,18,80
15975,7,98,57
15976,89,77,54
15977,55,71,10
15978,34,96,100
15979,13,96,52
15980,76,95,89
15981,38,22,27
15982,28,86,39
15983,87,71,39
15984,100,52,29
15985,5,81,49
15986,23,13,62
15987,63,68,26
15988,84,9,29
15989,64,97,29
15990,32,56,9
15991,53,22,35
15992,77,88,3
15993,76,91,27
15994,38,73,20
15995,78,6,97
15996,41,64,29
15997,40,51,43
15998,85,26,32
15999,26,96,2
16000,67,66,14
16001,7,13,23
16002,40,75,16
16003,72,33,69
16004,7,56,59
16005,18,80,6
16006,55,79,87
16007,38,80,7
16008,34,54,4
16009,73,21,97
16010,100,41,73
16011,50,79,29
16012,87,83,3
16013,1,46,25
16014,2,40,86
16015,83,91,98
16016,4,96,32
16017,86,19,87
16018,81,65,25
16019,24,74,79
16020,27,73,5
16021,89,36,77
16022,43,67,90
16023,84,72,40
16024,38,89,49
16025,47,83,82
16026,52,15,16
16027,46,54,83
16028,87,25,3
16029,36,55,15
16030,47,23,38
16031,77,73,42
16032,73,15,3
16033,36,83,28
16034,24,44,76
16035,99,76,38
16036,59,42,70
16037,64,91,5
16038,93,34,67
16039,15,16,9
16040,52,67,34
16041,30,69,58
16042,4,74,77
16043,28,45,41
16044,60,34,90
16045,16,83,51
16046,2,94,41
16047,14,58,79
16048,20,21,99
16049,73,97,43
16050,41,1,72
16051,19,15,64
16052,25,9,87
16053,78,70,64
16054,31,87,19
16055,32,57,21
16056,1,87,96
16057,82,19,45
16058,55,76,34
16059,66,25,77
16060,18,99,11
16061,46,3,71
16062,1,84,47
16063,60,66,16
16064,20,70,28
16065,95,38,81
16066,4,45,41
16067,98,77,95
16068,92,1,80
16069,25,100,47
16070,11,54,24
16071,11,22,57
16072,77,81,94
16073,41,80,29
16074,17,27,36
16075,5,6,59
16076,71,100,40
16077,66,51,66
16078,100,96,98
16079,3,8,94
16080,98,48,32
16081,59,84,32
16082,56,79,50
16083,65,55,41
16084,76,68,24
16085,2,76,29
16086,8,54,97
16087,38,62,78
16088,34,76,60
16089,18,2,20
16090,15,70,83
16091,44,48,22
16092,78,79,12
16093,26,94,70
16094,92,53,35
16095,92,2,6
16096,32,53,38
16097,44,69,33
16098,41,85,44
16099,80,59,55
16100,8,100,53
16101,67,87,11
16102,37,57,52
16103,10,25,78
16104,51,93,79
16105,30,63,39
16106,46,23,34
16107,86,53,10
16108,53,37,68
16109,77,57,21
16110,57,66,36
16111,60,82,75
16112,15,36,55
16113,36,78,9
16114,41,61,28
16115,49,37,18
16116,8,47,53
16117,60,42,47
16118,87,82,46
16119,43,19,91
16120,23,86,83
16121,23,5,54
16122,5,12,20
16123,98,15,93
16124,81,70,32
16125,26,82,53
16126,79,75,44
16127,69,41,78
16128,98,50,44
16129,64,52,90
16130,47,83,77
16131,61,67,28
16132,89,46,1
16133,10,38,99
16134,78,71,40
16135,21,81,57
16136,90,39,28
16137,28,8,81
16138,34,82,46
16139,70,74,65
16140,99,60,85
16141,87,9,76
16142,2,79,53
16143,87,39,40
16144,56,97,43
16145,65,36,77
16146,37,9,60
16147,85,81,81
16148,54,55,43
16149,20,61,69
16150,76,62,36
16151,65,22,71
16152,47,47,94
16153,18,60,36
16154,37,57,74
16155,54,62,63
16156,18,54,20
16157,55,32,53
16158,48,7,42
16159,58,70,84
16160,46,2,47
16161,98,97,64
16162,39,63,46
16163,96,95,30
16164,74,96,66
16165,89,48,96
16166,8,90,58
16167,11,79,85
16168,10,77,75
16169,91,68,16
16170,64,62,57
16171,72,32,89
16172,97,71,19
16173,65,22,66
16174,7,43,9
16175,37,19,41
16176,61,77,76
16177,19,87,68
16178,77,56,89
16179,13,3,14
16180,57,12,75
16181,35,53,44
16182,25,52,2
16183,97,55,95
16184,24,66,37
16185,35,76,59
16186,30,89,8
16187,95,87,84
16188,65,92,56
16189,9,25,77
16190,43,27,1
16191,37,43,11
16192,1,88,38
16193,79,1,31
16194,66,53,56
16195,79,5,98
16196,59,30,96
16197,95,49,77
16198,78,70,55
16199,34,35,2
16200,60,33,75
16201,85,56,97
16202,25,36,92
16203,10,81,23
16204,65,8,74
16205,64,35,11
16206,21,74,96
16207,72,63,46
16208,46,27,29
16209,97,74,91
16210,53,40,100
16211,39,63,40
16212,11,54,26
16213,58,6,22
16214,64,8,87
16215,81,67,61
16216,68,11,22
16217,25,44,52
16218,54,43,26
16219,72,1,95
16220,80,8,28
16221,94,71,37
16222,66,58,38
16223,2,47,93
16224,76,74,6
16225,35,41,79
16226,70,67,20
16227,25,35,61
16228,94,72,64
16229,82,67,57
16230,66,3,17
16231,64,66,59
16232,36,85,41
16233,44,77,68
16234,34,85,49
16235,81,95,25
16236,17,70,68
16237,66,65,28
16238,23,100,40
16239,25,77,86
16240,43,50,96
16241,77,62,11
16242,55,39,64
16243,78,75,94
16244,77,70,51
16245,75,93,3
16246,49,72,35
16247,94,70,70
16248,46,64,51
16249,71,51,16
16250,3,100,19
16251,93,44,35
16252,65,69,51
16253,22,34,99
16254,60,74,83
16255,41,28,81
16256,10,73,60
16257,48,82,71
16258,32,30,86
16259,15,98,91
16260,9,69,99
16261,50,60,22
16262,26,98,98
16263,20,50,48
16264,95,3,9
16265,67,85,84
16266,29,91,47
16267,8,99,95
16268,79,46,95
16269,5,31,73
16270,55,93,52
16271,93,60,65
16272,47,67,45
16273,69,97,54
16274,21,62,47
16275,95,34,10
16276,66,62,76
16277,59,95,81
16278,15,35,84
16279,64,53,95
16280,70,46,16
16281,44,40,36
16282,16,57,4
16283,49,27,20
16284,29,69,69
16285,26,22,42
16286,63,70,62
16287,54,28,10
16288,11,53,1
16289,99,87,23
16290,61,28,81
16291,45,73,98
16292,39,87,42
16293,85,1,98
16294,98,85,80
16295,40,71,16
16296,46,38,16
16297,26,1,6
16298,14,67,74
16299,26,19,37
16300,1,68,15
16301,42,23,82
16302,73,90,98
16303,14,7,10
16304,85,65,51
16305,25,95,16
16306,15,59,52
16307,48,86,76
16308,58,82,87
16309,92,48,24
16310,35,11,53
16311,4,68,18
16312,28,66,79
16313,46,14,8
16314,54,28,50
16315,26,30,54
16316,3,81,68
16317,78,37,3
16318,38,83,61
16319,73,23,96
16320,64,42,16
16321,8,38,97
16322,58,67,22
16323,95,28,57
16324,40,45,100
16325,20,58,33
16326,6,66,48
16327,86,29,73
16328,18,61,42
16329,4,4,79
16330,77,38,97
16331,50,36,42
16332,33,91,18
16333,39,26,85
16334,7,56,75
16335,96,8,55
16336,41,92,86
16337,84,71,53
16338,43,29,90
16339,82,3,90
16340,60,88,69
16341,70,75,24
16342,84,66,59
16343,22,5,95
16344,32,72,3
16345,20,75,82
16346,67,12,1
16347,38,91,23
16348,59,3,100
16349,34,100,51
16350,23,92,23
16351,21,64,25
16352,39,27,22
16353,52,89,1
16354,58,60,51
16355,45,95,28
16356,11,9,85
16357,56,1,15
16358,24,5,72
16359,2,16,80
16360,90,88,17
16361,47,48,90
16362,78,59,72
16363,5,62,20
16364,21,4,3
16365,65,9,21
16366,44,3,55
16367,87,5,81
16368,44,44,52
16369,56,81,54
16370,93,90,85
16371,75,85,14
16372,94,84,25
16373,81,25,96
16374,31,27,83
16375,82,99,70
16376,14,76,21
16377,19,59,46
16378,31,83,84
16379,5,55,79
16380,10,73,8
16381,24,66,15
16382,80,92,33
16383,22,42,92
16384,88,93,82
16385,47,78,94
16386,74,29,46
16387,17,34,78
16388,9,17,3
16389,31,88,59
16390,63,74,47
16391,6,94,97
16392,88,49,83
16393,45,79,32
16394,53,5,9
16395,7,26,3
16396,16,27,73
16397,83,97,5
16398,48,51,96
16399,26,71,22
16400,60,86,44
16401,14,16,52
16402,33,79,30
16403,21,12,61
16404,58,54,16
16405,45,29,90
16406,39,61,70
16407,93,46,40
16408,30,41,65
16409,46,97,10
16410,15,90,83
16411,79,64,27
16412,78,74,58
16413,63,17,31
16414,35,45,96
16415,39,22,23
16416,41,80,23
16417,65,35,36
16418,29,34,47
16419,94,54,5
16420,50,5,52
16421,47,96,19
16422,47,92,76
16423,99,49,55
16424,82,92,15
16425,36,62,29
16426,75,77,87
16427,46,36,88
16428,14,87,14
16429,12,100,42
16430,45,19,12
16431,31,34,17
16432,28,9,19
16433,55,29,78
16434,68,52,10
16435,7,26,78
16436,67,33,29
16437,70,27,13
16438,38,28,99
16439,15,93,97
16440,68,8,35
16441,84,32,26
16442,77,66,76
16443,50,61,2
16444,31,30,57
16445,44,2,4
16446,89,49,73
16447,54,72,97
16448,36,91,45
16449,4,82,19
16450,17,98,100
16451,16,7,25
16452,77,33,85
16453,58,9,10
16454,38,100,24
16455,6,64,92
16456,13,41,83
16457,35,33,72
16458,65,14,11
16459,99,32,81
16460,18,92,5
16461,6,85,76
16462,3,34,24
16463,43,56,79
16464,13,27,47
16465,49,70,46
16466,59,85,21
16467,100,21,55
16468,93,36,71
16469,31,91,80
16470,48,100,90
16471,40,23,66
16472,67,76,2
16473,58,55,80
16474,48,81,77
16475,13,2,72
16476,75,59,73
16477,12,33,52
16478,81,73,98
16479,78,19,1
16480,65,15,33
16481,73,14,24
16482,39,37,79
16483,32,27,39
16484,62,25,58
16485,51,54,89
16486,63,8,63
16487,32,26,78
16488,71,76,26
16489,46,43,95
16490,33,82,2
16491,38,28,30
16492,75,34,79
16493,9,45,61
16494,13,71,27
16495,97,60,2
16496,4,77,16
16497,30,4,1
16498,78,41,68
16499,94,55,32
16500,81,28,75
16501,11,57,49
16502,51,50,77
16503,47,75,90
16504,91,80,73
16505,57,32,16
16506,64,32,1
16507,54,10,44
16508,98,49,95
16509,66,12,22
16510,57,28,39
16511,30,24,61
16512,36,69,18
16513,19,51,22
16514,82,87,74
16515,28,52,47
16516,89,56,13
16517,68,44,57
16518,35,42,38
16519,17,61,87
16520,50,5,21
16521,16,45,56
16522,24,1,73
16523,23,4,69
16524,24,81,1
16525,63,60,95
16526,100,94,84
16527,52,50,45
16528,28,18,65
16529,66,45,86
16530,77,55,17
16531,71,6,7
16532,47,14,77
16533,72,67,61
16534,71,10,52
16535,81,99,89
16536,76,54,86
16537,90,56,95
16538,12,61,14
16539,18,63,51
16540,6,33,80
16541,49,28,69
16542,79,68,19
16543,89,58,31
16544,6,80,91
16545,71,66,61
16546,39,89,84
16547,40,24,48
16548,58,18,84
16549,48,33,72
16550,52,30,42
16551,73,88,13
16552,32,39,77
16553,60,26,86
16554,73,5,88
16555,83,7,99
16556,81,34,43
16557,93,99,51
16558,40,99,57
16559,86,97,98
16560,69,54,64
16561,46,76,66
16562,94,30,14
16563,62,68,82
16564,23,37,13
16565,21,61,40
16566,39,93,79
16567,34,9,20
16568,32,26,39
16569,93,49,81
16570,46,57,24
16571,5,31,68
16572,12,7,35
16573,72,19,1
16574,13,80,38
16575,63,76,68
16576,46,66,62
16577,89,97,76
16578,77,44,54
16579,66,84,48
16580,73,91,19
16581,88,47,36
16582,66,94,3
16583,87,67,55
16584,52,48,2
16585,90,36,78
16586,16,42,32
16587,62,29,77
16588,29,86,87
16589,28,12,33
16590,60,83,75
16591,38,5,52
16592,42,14,7
16593,51,5,81
16594,60,29,28
16595,32,45,23
16596,28,99,11
16597,58,41,70
16598,41,25,83
16599,34,28,66
16600,87,89,77
16601,86,54,27
16602,35,22,50
16603,38,82,40
16604,72,5,70
16605,4,60,15
16606,72,84,70
16607,87,13,87
16608,79,39,94
16609,4,26,81
16610,72,76,66
16611,74,13,20
16612,39,50,59
16613,47,38,89
16614,72,30,72
16615,35,23,83
16616,74,49,80
16617,72,8,64
16618,69,37,84
16619,100,15,49
16620,8,1,82
16621,24,99,35
16622,52,98,53
16623,90,72,75
16624,22,31,17
16625,58,93,67
16626,74,17,51
16627,14,83,69
16628,21,3,67
16629,18,64,72
16630,88,12,43
16631,86,68,93
