id,value1,value2
17607,64,59,55
17608,86,21,42
17609,75,76,10
17610,74,9,71
17611,96,19,77
17612,94,44,37
17613,4,70,67
17614,34,60,9
17615,59,15,12
17616,25,36,96
17617,45,49,83
17618,81,20,33
17619,79,95,73
17620,46,76,63
17621,2,17,58
17622,69,41,50
17623,2,68,20
17624,63,6,20
17625,21,87,36
17626,91,99,63
17627,82,50,43
17628,7,26,100
17629,49,17,7
17630,20,24,31
17631,32,82,41
17632,7,98,82
17633,16,80,78
17634,11,17,37
17635,35,19,14
17636,37,2,60
17637,57,75,74
17638,92,99,91
17639,10,2,100
17640,71,69,68
17641,95,50,39
17642,22,25,59
17643,85,71,48
17644,26,7,91
17645,46,77,69
17646,72,86,93
17647,63,53,98
17648,31,58,63
17649,61,14,45
17650,15,1,88
17651,98,6,37
17652,59,17,25
17653,9,65,90
17654,56,63,37
17655,14,48,63
17656,11,85,37
17657,99,31,83
17658,67,38,72
17659,26,93,98
17660,9,31,36
17661,99,52,46
17662,15,76,3
17663,26,51,90
17664,47,34,41
17665,50,77,50
17666,82,80,84
17667,85,71,11
17668,65,71,77
17669,27,22,78
17670,30,13,28
17671,73,73,26
17672,63,61,39
17673,58,73,44
17674,85,66,51
17675,53,47,6
17676,91,5,17
17677,21,43,54
17678,47,39,51
17679,29,79,14
17680,52,75,6
17681,60,27,16
17682,5,78,19
17683,13,22,85
17684,64,62,65
17685,20,34,75
17686,45,52,30
17687,5,47,94
17688,13,75,28
17689,70,8,75
17690,18,79,9
17691,27,86,8
17692,15,14,31
17693,69,97,72
17694,38,90,35
17695,46,31,92
17696,56,11,41
17697,2,57,55
17698,3,6,64
17699,91,50,21
17700,58,30,72
17701,78,74,24
17702,82,79,85
17703,30,43,29
17704,64,36,71
17705,12,59,7
17706,97,91,91
17707,8,10,50
17708,96,51,5
17709,71,50,10
17710,59,17,100
17711,35,87,30
17712,35,74,30
17713,81,52,2
17714,65,72,41
17715,19,51,26
17716,86,22,94
17717,71,52,58
17718,64,40,9
17719,25,50,90
17720,1,66,67
17721,88,25,63
17722,99,15,45
17723,49,67,100
17724,42,28,49
17725,81,13,8
17726,21,44,98
17727,12,2,42
17728,95,2,71
17729,62,42,73
17730,48,81,61
17731,42,32,69
17732,56,5,30
17733,32,21,31
17734,24,32,9
17735,92,2,3
17736,33,36,6
17737,34,72,96
17738,55,17,57
17739,7,19,83
17740,85,76,37
17741,48,41,29
17742,16,68,20
17743,97,73,82
17744,97,39,78
17745,67,99,3
17746,85,61,35
17747,32,39,25
17748,78,94,85
17749,34,61,15
17750,85,19,99
17751,69,72,21
17752,73,12,37
17753,98,63,54
17754,6,2,39
17755,49,31,94
17756,63,60,57
17757,81,5,70
17758,21,73,57
17759,38,2,73
17760,43,65,25
17761,64,25,22
17762,62,44,53
17763,81,25,40
17764,13,48,88
17765,68,66,21
17766,65,86,77
17767,29,39,37
17768,60,67,37
17769,79,64,42
17770,91,48,46
17771,85,31,18
17772,38,2,99
17773,61,48,96
17774,46,28,85
17775,47,74,69
17776,85,82,54
17777,75,2,78
17778,30,53,29
17779,13,46,96
17780,59,53,20
17781,75,4,33
17782,43,43,18
17783,2,23,57
17784,59,13,26
17785,42,79,67
17786,18,89,93
17787,70,80,6
17788,74,72,65
17789,21,100,10
17790,6,10,34
17791,57,100,21
17792,55,42,1
17793,89,59,44
17794,88,28,96
17795,62,99,1
17796,30,27,42
17797,2,72,8
17798,62,45,6
17799,69,41,65
17800,59,25,99
17801,68,43,45
17802,80,80,38
17803,72,20,64
17804,92,43,66
17805,80,69,69
17806,85,35,16
17807,27,80,25
17808,52,85,56
17809,60,17,56
17810,87,6,73
17811,62,74,16
17812,29,99,77
17813,89,24,81
17814,83,76,16
17815,25,94,21
17816,17,4,25
17817,57,80,57
17818,2,46,22
17819,94,26,47
17820,5,14,18
17821,14,30,49
17822,10,62,77
17823,4,95,47
17824,10,34,22
17825,51,68,86
17826,23,61,74
17827,86,84,10
17828,51,77,45
17829,47,37,37
17830,95,10,30
17831,41,37,38
17832,50,72,9
17833,4,56,8
17834,9,71,24
17835,55,30,6
17836,7,40,27
17837,73,14,37
17838,65,40,44
17839,16,95,1
17840,69,23,48
17841,78,3,79
17842,25,14,57
17843,2,25,23
17844,62,30,55
17845,75,63,98
17846,42,22,97
17847,16,16,78
17848,45,88,34
17849,69,51,77
17850,51,83,35
17851,79,61,17
17852,16,19,26
17853,6,7,27
17854,83,88,99
17855,9,17,38
17856,59,8,79
17857,64,47,87
17858,8,51,89
17859,65,65,93
17860,64,49,8
17861,80,20,90
17862,13,87,48
17863,62,48,15
17864,75,54,45
17865,52,41,74
17866,18,77,79
17867,81,90,35
17868,61,34,44
17869,92,53,97
17870,81,73,26
17871,93,99,73
17872,64,20,87
17873,48,93,23
17874,20,8,8
17875,22,27,14
17876,49,50,74
17877,45,26,89
17878,100,44,31
17879,22,4,34
17880,59,38,97
17881,50,63,72
17882,34,84,45
17883,89,77,30
17884,76,61,23
17885,39,47,14
17886,25,10,42
17887,19,26,61
17888,42,70,47
17889,23,91,82
17890,35,85,36
17891,11,62,43
17892,14,7,35
17893,95,15,29
17894,12,42,15
17895,2,79,16
17896,34,96,11
17897,47,61,17
17898,62,99,84
17899,98,19,28
17900,12,67,13
17901,40,54,75
17902,96,96,42
17903,31,48,77
17904,70,81,13
17905,96,16,59
17906,98,84,79
17907,11,15,72
17908,32,50,73
17909,26,66,59
17910,11,64,32
17911,51,85,15
17912,98,52,20
17913,56,69,81
17914,49,15,60
17915,90,14,5
17916,33,66,97
17917,49,28,81
17918,56,79,33
17919,52,79,73
17920,3,49,11
17921,80,59,66
17922,59,34,4
17923,47,42,38
17924,7,34,88
17925,15,77,22
17926,83,89,51
17927,75,29,16
17928,14,92,26
17929,9,10,12
17930,6,47,41
17931,32,86,20
17932,9,24,59
17933,15,28,25
17934,4,40,96
17935,88,76,21
17936,67,32,58
17937,2,5,18
17938,72,44,51
17939,82,2,45
17940,18,15,5
17941,50,33,34
17942,12,31,40
17943,48,48,36
17944,8,86,88
17945,12,22,46
17946,3,30,63
17947,15,93,45
17948,39,19,35
17949,12,84,65
17950,41,39,24
17951,28,57,88
17952,98,4,42
17953,86,31,10
17954,95,86,40
17955,60,8,60
17956,20,48,15
17957,90,72,43
17958,59,7,75
17959,76,96,25
17960,87,62,14
17961,4,5,16
17962,26,86,44
17963,37,18,87
17964,60,73,9
17965,9,60,75
17966,32,49,12
17967,7,26,8
17968,27,55,93
17969,58,100,96
17970,8,3,78
17971,37,14,37
17972,87,96,10
17973,94,40,30
17974,85,15,62
17975,46,85,53
17976,12,1,80
17977,61,98,42
17978,63,8,85
17979,31,18,43
17980,97,67,68
17981,89,66,66
17982,78,3,62
17983,78,9,88
17984,19,16,83
17985,50,1,2
17986,98,75,29
17987,46,38,1
17988,79,32,55
17989,39,93,14
17990,98,19,28
17991,47,68,73
17992,24,10,21
17993,56,51,94
17994,57,67,14
17995,36,38,71
17996,87,5,64
17997,66,22,18
17998,53,38,16
17999,29,3,73
18000,90,19,20
18001,45,93,9
18002,60,1,74
18003,35,45,5
18004,80,29,37
18005,24,4,5
18006,32,16,22
18007,63,27,64
18008,45,59,71
18009,31,38,87
18010,93,98,45
18011,59,13,35
18012,39,20,36
18013,80,65,25
18014,33,92,50
18015,47,64,40
18016,55,91,48
18017,19,56,14
18018,14,14,82
18019,66,15,35
18020,74,89,100
18021,8,22,96
18022,17,30,68
18023,29,31,52
18024,74,41,31
18025,3,10,50
18026,98,10,33
18027,27,59,96
18028,77,69,44
18029,31,4,52
18030,62,46,68
18031,51,84,52
18032,1,15,3
18033,28,89,85
18034,3,6,93
18035,47,100,33
18036,53,39,47
18037,87,64,25
18038,26,72,19
18039,50,97,73
18040,27,27,93
18041,85,98,91
18042,45,25,18
18043,33,79,73
18044,83,93,23
18045,50,26,56
18046,48,37,32
18047,78,7,23
18048,39,52,44
18049,72,3,93
18050,93,5,58
18051,73,70,98
18052,38,18,16
18053,47,57,48
18054,87,94,34
18055,40,80,27
18056,91,26,11
18057,54,88,92
18058,34,34,41
18059,68,97,27
18060,91,66,21
18061,5,7,91
18062,46,37,29
18063,58,99,68
18064,94,15,91
18065,63,40,97
18066,80,39,48
18067,100,18,53
18068,11,61,55
18069,94,5,5
18070,79,67,88
18071,2,79,44
18072,59,14,31
18073,12,24,73
18074,91,26,62
18075,7,79,14
18076,46,79,3
18077,31,93,14
18078,17,58,41
18079,25,79,37
18080,49,10,81
18081,26,37,50
18082,83,98,97
18083,24,63,21
18084,68,26,11
18085,63,74,59
18086,84,50,75
18087,93,40,34
18088,74,65,15
18089,86,19,49
18090,28,4,78
18091,66,8,71
18092,70,53,1
18093,85,87,8
18094,53,77,15
18095,75,73,99
18096,48,97,54
18097,93,97,92
18098,27,14,69
18099,82,63,3
18100,54,53,26
18101,46,36,74
18102,54,82,57
18103,61,28,55
18104,54,18,37
18105,66,78,86
18106,48,13,10
18107,95,77,66
18108,54,37,46
18109,49,65,66
18110,18,47,30
18111,77,97,52
18112,5,70,86
18113,22,13,49
18114,75,22,56
18115,12,9,81
18116,81,21,92
18117,1,40,83
18118,65,41,59
18119,88,92,8
18120,99,30,9
18121,58,13,46
18122,54,51,35
18123,50,8,73
18124,41,32,90
18125,35,42,28
18126,88,5,29
18127,77,46,56
18128,86,71,34
18129,86,74,29
18130,23,59,85
18131,23,49,21
18132,81,66,87
18133,54,39,97
18134,44,52,83
18135,48,7,1
18136,84,32,20
18137,3,11,51
18138,56,24,59
18139,4,99,2
18140,52,61,97
18141,33,84,16
18142,97,68,70
18143,89,66,55
18144,12,47,40
18145,44,27,41
18146,30,48,73
18147,33,32,83
18148,82,28,76
18149,64,23,6
18150,71,64,35
18151,23,43,60
18152,58,34,22
18153,11,43,12
18154,70,70,35
18155,10,21,94
18156,91,65,69
18157,41,90,68
18158,86,47,61
18159,97,62,98
18160,86,4,2
18161,50,35,78
18162,45,51,8
18163,70,16,42
18164,26,99,98
18165,2,36,69
18166,7,57,68
18167,81,79,48
18168,84,100,26
18169,52,93,78
18170,78,21,12
18171,3,1,41
18172,11,68,87
18173,55,53,48
18174,13,31,99
18175,58,22,76
18176,19,17,91
18177,78,3,37
18178,18,59,57
18179,16,12,78
18180,96,13,10
18181,32,58,73
18182,41,78,87
18183,42,62,80
18184,38,87,41
18185,64,17,72
18186,39,42,58
18187,78,60,91
18188,46,42,21
18189,13,89,17
18190,70,17,57
18191,9,59,20
18192,13,78,47
18193,49,70,57
18194,14,49,17
18195,70,58,18
18196,50,61,64
18197,24,91,2
18198,70,93,46
18199,85,39,9
18200,97,56,73
18201,25,3,55
18202,51,48,67
18203,3,5,14
18204,75,46,15
18205,5,31,35
18206,27,96,75
18207,62,98,55
18208,71,90,53
18209,33,5,37
18210,84,87,95
18211,82,88,68
18212,87,28,63
18213,54,83,14
18214,6,48,37
18215,46,66,4
18216,29,69,17
18217,28,48,43
18218,1,81,64
18219,12,18,24
18220,42,50,4
18221,37,96,31
18222,35,99,9
18223,77,84,27
18224,75,82,94
18225,65,46,11
18226,32,84,86
18227,73,30,78
18228,12,9,74
18229,64,17,21
18230,57,51,12
18231,92,52,87
18232,40,30,34
18233,36,87,88
18234,7,91,16
18235,36,1,99
18236,16,42,57
18237,36,51,24
18238,64,76,63
18239,14,11,75
18240,8,75,74
18241,49,8,52
18242,97,69,8
18243,83,79,80
18244,65,79,15
18245,19,54,49
18246,16,92,29
18247,30,84,58
18248,26,86,100
18249,20,25,50
18250,17,85,10
18251,59,24,73
18252,83,82,39
18253,58,85,12
18254,37,75,37
18255,12,84,81
18256,77,18,46
18257,51,87,14
18258,67,3,68
18259,59,90,99
18260,5,74,26
18261,41,64,65
18262,49,17,62
18263,78,67,72
18264,18,13,4
18265,87,69,1
18266,19,89,90
18267,41,62,17
18268,89,43,70
18269,35,4,23
18270,1,77,81
18271,90,94,12
18272,53,7,37
18273,57,35,13
18274,43,1,27
18275,67,57,2
18276,64,74,58
18277,47,98,62
18278,30,18,65
18279,41,74,89
18280,7,87,52
18281,68,14,61
18282,36,16,96
18283,73,34,79
18284,92,55,41
18285,42,83,62
18286,64,90,77
18287,22,46,9
18288,90,21,5
18289,61,65,55
18290,10,80,62
18291,5,21,31
18292,12,22,16
18293,15,35,77
18294,98,44,37
18295,33,83,60
18296,20,14,5
18297,56,52,94
18298,83,37,93
18299,76,69,73
18300,95,53,7
18301,63,18,35
18302,49,71,88
18303,90,66,35
18304,76,31,85
18305,45,57,46
18306,6,70,72
18307,15,30,87
18308,50,78,37
18309,81,5,70
18310,20,58,34
18311,48,47,78
18312,1,68,34
18313,97,98,45
18314,16,94,95
18315,8,29,72
18316,17,91,1
18317,14,57,14
18318,55,68,7
18319,29,82,100
18320,3,1,80
18321,11,92,56
18322,97,52,6
18323,93,76,79
18324,60,35,24
18325,46,27,2
18326,15,70,26
18327,3,80,77
18328,82,29,44
18329,21,57,83
18330,48,18,5
18331,60,27,13
18332,35,8,75
18333,41,23,43
18334,64,74,26
18335,22,61,40
18336,52,91,36
18337,43,57,17
18338,68,100,18
18339,37,77,19
18340,55,51,59
18341,24,23,53
18342,12,81,69
18343,83,78,74
18344,65,10,39
18345,56,7,19
18346,41,14,95
18347,53,49,73
18348,17,17,69
18349,44,60,62
18350,49,81,30
18351,75,77,45
18352,61,89,8
18353,91,42,97
18354,53,37,74
18355,56,30,2
18356,24,10,75
18357,17,84,70
18358,14,93,45
18359,39,46,13
18360,41,49,74
18361,40,1,74
18362,72,10,69
18363,67,64,30
18364,45,46,93
18365,16,36,12
18366,41,23,73
18367,73,50,15
18368,63,27,28
18369,20,19,59
18370,88,66,90
18371,16,82,98
18372,58,97,61
18373,18,95,87
18374,52,90,97
18375,62,6,61
18376,84,37,26
18377,2,5,1
18378,15,82,91
18379,61,12,19
18380,12,54,5
18381,68,100,50
18382,32,53,86
18383,94,54,11
18384,86,24,42
18385,28,72,76
18386,88,26,18
18387,14,3,77
18388,65,18,75
18389,15,57,43
18390,43,48,4
18391,97,95,98
18392,77,22,86
18393,27,48,53
18394,81,89,73
18395,73,19,51
18396,22,98,26
18397,68,17,75
18398,93,12,75
18399,84,1,4
18400,92,69,35
18401,14,5,14
18402,61,13,46
18403,32,69,24
18404,74,62,75
18405,55,34,52
18406,8,61,68
18407,33,36,48
18408,38,12,13
18409,10,44,46
18410,91,15,17
18411,24,74,47
18412,37,76,16
18413,19,78,26
18414,22,84,97
18415,81,71,17
18416,10,76,14
18417,40,51,56
18418,46,88,12
18419,12,32,76
18420,10,24,1
18421,78,1,11
18422,74,72,56
18423,62,90,67
18424,65,20,13
18425,91,49,27
18426,73,37,38
18427,82,13,40
18428,38,16,90
18429,52,93,58
18430,21,96,27
18431,90,28,27
18432,41,77,24
18433,4,54,19
18434,78,61,32
18435,32,93,9
18436,58,66,28
18437,17,59,51
18438,81,64,10
18439,48,63,80
18440,13,7,2
18441,84,22,96
18442,44,23,57
18443,67,65,4
18444,91,44,16
18445,20,52,28
18446,77,14,27
18447,93,85,57
18448,100,77,72
18449,40,3,65
18450,81,76,31
18451,4,96,52
18452,76,97,82
18453,90,99,59
18454,41,34,14
18455,23,19,47
18456,68,60,26
18457,57,52,79
18458,73,34,66
18459,78,71,7
18460,13,78,59
18461,11,63,21
18462,78,27,36
18463,33,47,80
18464,3,89,14
18465,54,27,95
18466,74,20,4
18467,50,74,9
18468,42,99,66
18469,89,63,69
18470,46,82,20
18471,6,3,29
18472,64,13,84
18473,29,20,40
18474,65,36,41
18475,73,57,14
18476,74,35,3
18477,10,5,44
18478,87,54,87
18479,100,54,13
18480,71,65,88
18481,48,88,8
18482,79,29,1
18483,6,31,68
18484,85,62,90
18485,54,1,9
18486,9,44,73
18487,82,70,65
18488,4,96,15
18489,10,67,88
18490,52,32,56
18491,22,12,75
18492,98,63,43
18493,32,66,52
18494,5,47,93
18495,5,42,85
18496,23,48,86
18497,21,97,31
18498,1,19,28
18499,75,100,53
18500,29,66,7
18501,5,52,62
18502,50,34,22
18503,73,59,27
18504,92,45,18
18505,4,64,7
18506,26,90,89
18507,17,49,46
18508,76,54,3
18509,49,34,82
18510,99,75,94
18511,20,32,70
18512,55,55,47
18513,92,17,12
18514,9,2,30
18515,85,73,42
18516,72,38,73
18517,10,11,41
18518,20,92,54
18519,1,74,96
18520,46,10,20
18521,14,85,29
18522,94,49,100
18523,1,33,32
18524,39,66,41
18525,69,17,81
18526,3,54,15
18527,2,35,22
18528,13,17,81
18529,22,86,66
18530,24,90,58
18531,77,53,48
18532,44,48,92
18533,25,87,80
18534,21,25,98
18535,85,80,22
18536,59,29,34
18537,98,63,4
18538,87,1,53
18539,37,97,19
18540,6,37,45
18541,87,78,55
18542,78,2,53
18543,87,48,96
18544,52,71,7
18545,48,74,45
18546,36,63,89
18547,25,94,29
18548,100,40,86
18549,48,72,70
18550,27,8,55
18551,97,34,33
18552,9,48,37
18553,12,20,98
18554,52,17,94
18555,14,64,96
18556,53,53,64
18557,82,75,61
18558,62,64,65
18559,99,38,26
18560,32,84,19
18561,33,15,16
18562,63,82,17
18563,93,18,52
18564,12,99,29
18565,51,7,43
18566,89,92,100
18567,36,100,96
18568,19,42,35
18569,95,90,68
18570,81,88,41
18571,82,91,69
18572,69,94,64
18573,82,60,46
18574,60,53,15
18575,86,67,94
18576,61,98,59
18577,59,68,63
18578,76,87,81
18579,85,95,14
18580,5,94,80
18581,30,9,95
18582,83,28,40
18583,67,80,9
18584,25,91,77
18585,94,89,55
18586,81,31,20
18587,14,39,63
18588,35,21,88
18589,9,8,39
18590,99,90,61
18591,62,11,63
18592,32,95,53
18593,33,55,95
18594,31,6,44
18595,78,76,53
18596,34,46,60
18597,77,10,100
18598,92,32,16
18599,61,35,34
18600,86,37,65
18601,93,23,77
18602,89,87,92
18603,55,50,90
18604,29,57,27
18605,70,52,37
18606,94,34,19
18607,45,81,60
18608,59,7,83
18609,38,76,9
18610,12,20,48
18611,97,96,36
18612,99,30,48
18613,85,39,99
18614,16,72,99
18615,84,3,73
18616,80,81,55
18617,4,5,60
18618,10,72,37
18619,48,51,37
18620,1,44,2
18621,57,28,83
18622,46,42,73
18623,77,74,27
18624,64,93,64
18625,1,59,90
18626,100,52,90
18627,30,11,4
18628,87,2,71
18629,66,1,79
18630,1,74,8
18631,26,48,59
18632,83,98,70
18633,14,59,55
18634,85,49,76
18635,30,50,100
18636,38,19,37
18637,75,93,88
18638,6,100,28
18639,78,69,61
18640,99,52,57
18641,7,71,63
18642,2,70,31
18643,90,14,10
18644,21,61,63
18645,31,99,88
18646,84,90,73
18647,62,28,46
18648,58,27,48
18649,28,99,98
18650,44,38,92
18651,47,54,59
18652,80,91,38
18653,21,54,20
18654,34,60,20
18655,6,75,8
18656,90,44,38
18657,12,70,91
18658,42,67,73
18659,89,88,64
18660,22,100,50
18661,42,36,19
18662,96,42,97
18663,3,7,83
18664,37,6,39
18665,27,10,31
18666,12,98,99
18667,23,10,78
18668,1,23,18
18669,30,24,9
18670,25,19,42
18671,96,40,28
18672,73,79,10
18673,23,6,70
18674,58,15,64
18675,67,19,20
18676,19,90,78
18677,42,7,35
18678,46,52,8
18679,53,28,95
18680,85,97,46
18681,59,70,60
18682,99,66,73
18683,80,24,27
18684,50,34,40
18685,10,85,11
18686,75,30,75
18687,16,98,52
18688,81,10,55
18689,11,71,40
18690,38,11,16
18691,28,71,64
18692,78,87,59
18693,64,31,60
18694,89,25,7
18695,68,18,55
18696,13,83,20
18697,76,14,1
18698,82,86,16
18699,42,66,10
18700,3,62,50
18701,12,4,85
18702,76,62,80
18703,32,79,87
18704,54,5,30
18705,88,19,90
18706,38,61,28
18707,83,50,48
18708,38,52,46
18709,72,42,44
18710,38,94,10
18711,94,38,53
18712,42,68,78
18713,86,66,75
18714,12,80,27
18715,2,83,29
18716,10,4,88
18717,26,22,94
18718,83,85,41
18719,8,45,4
18720,44,30,38
18721,44,19,67
18722,35,18,86
18723,76,100,90
18724,93,96,89
18725,79,90,44
18726,88,73,1
18727,13,9,61
18728,8,96,52
18729,22,86,47
18730,86,49,56
18731,17,22,69
18732,83,83,45
18733,48,40,63
18734,84,14,39
18735,37,62,8
18736,13,100,1
18737,46,44,69
18738,80,62,65
18739,64,12,14
18740,71,59,77
18741,14,64,35
18742,32,30,29
18743,70,32,72
18744,69,66,19
18745,80,33,32
18746,88,63,48
18747,58,50,15
18748,4,44,54
18749,86,18,57
18750,62,55,38
18751,11,81,70
18752,88,66,20
18753,98,58,79
18754,87,28,92
18755,34,30,17
18756,17,81,39
18757,68,95,11
18758,79,56,17
18759,80,19,78
18760,4,73,10
18761,4,53,49
18762,71,20,34
18763,52,31,59
18764,91,63,6
18765,43,57,35
18766,70,60,40
18767,44,26,37
18768,57,88,56
18769,66,2,39
18770,2,49,3
18771,68,34,36
18772,23,57,8
18773,30,56,73
18774,86,35,76
18775,51,16,22
18776,2,78,21
18777,60,99,65
18778,79,8,94
18779,98,96,80
18780,73,62,29
18781,19,45,31
18782,54,45,22
18783,40,24,30
18784,6,24,86
18785,19,97,80
18786,98,47,97
18787,29,35,48
18788,19,89,6
18789,57,5,91
18790,22,13,93
18791,28,6,13
18792,76,68,97
18793,60,56,89
18794,2,20,64
18795,44,67,58
18796,37,34,99
18797,72,21,95
18798,66,56,1
18799,18,75,50
18800,76,22,1
18801,48,18,73
18802,62,96,57
18803,3,43,69
18804,85,17,8
18805,16,49,13
18806,90,5,17
18807,60,64,63
18808,20,43,45
18809,64,33,33
18810,74,45,95
18811,45,15,3
18812,15,99,87
18813,16,47,66
18814,18,70,30
18815,51,57,66
18816,48,81,73
18817,85,8,78
18818,8,68,70
18819,83,18,67
18820,48,57,63
18821,40,18,40
18822,23,51,37
18823,40,76,9
18824,28,70,10
18825,96,56,12
18826,39,4,5
18827,100,15,64
18828,22,65,25
18829,70,13,27
18830,99,60,34
18831,22,72,9
18832,9,46,20
18833,11,45,61
18834,90,57,2
18835,92,83,42
18836,26,90,12
18837,15,76,7
18838,31,57,10
18839,61,26,98
18840,3,75,69
18841,19,67,49
18842,50,1,29
18843,56,47,80
18844,13,58,100
18845,14,10,57
18846,63,38,52
18847,32,29,11
18848,23,10,99
18849,100,63,90
18850,64,37,100
18851,96,89,76
18852,95,96,69
18853,97,54,51
18854,54,18,71
18855,60,23,85
18856,90,27,85
18857,43,34,7
18858,33,36,77
18859,73,5,1
18860,96,64,78
18861,81,28,32
18862,80,32,51
18863,58,31,98
18864,83,83,81
18865,84,100,26
18866,84,71,9
18867,12,28,53
18868,46,73,45
18869,72,31,6
18870,72,3,89
18871,82,53,62
18872,55,93,55
18873,99,23,36
18874,4,2,33
18875,96,77,40
18876,21,69,69
18877,41,79,27
18878,9,62,19
18879,42,65,37
18880,94,67,52
18881,83,100,1
18882,6,88,87
18883,53,53,53
18884,62,24,25
18885,72,16,20
18886,44,28,99
18887,18,76,36
18888,55,3,48
18889,54,9,93
18890,30,73,15
18891,33,85,46
18892,31,62,25
18893,10,72,93
18894,54,6,44
18895,20,8,67
18896,60,37,11
18897,29,98,64
18898,96,20,31
18899,43,78,10
18900,26,82,98
18901,62,36,58
18902,68,6,33
18903,1,52,19
18904,68,60,17
18905,40,14,7
18906,4,14,62
18907,38,94,46
18908,63,10,31
18909,88,13,54
18910,87,25,3
18911,91,69,34
18912,3,40,41
18913,40,20,93
18914,83,93,48
18915,50,33,48
18916,100,51,63
18917,3,85,12
18918,41,87,60
18919,39,41,47
18920,38,56,44
18921,50,31,48
18922,51,24,50
18923,28,69,62
18924,38,18,96
18925,67,100,3
18926,97,38,34
18927,97,48,45
18928,78,6,91
18929,28,11,40
18930,96,58,74
18931,77,67,23
18932,61,70,15
18933,51,45,30
18934,56,98,44
18935,73,45,27
18936,48,21,29
18937,71,18,10
18938,50,9,54
18939,50,18,1
18940,3,73,81
18941,86,80,16
18942,11,14,38
18943,55,93,96
18944,51,36,6
18945,100,35,72
18946,39,4,83
18947,19,95,24
18948,91,22,85
18949,9,46,48
18950,28,24,97
18951,58,94,50
18952,63,61,93
18953,34,9,44
18954,97,39,13
18955,61,51,88
18956,42,95,86
18957,55,70,90
18958,4,60,89
18959,100,44,82
18960,16,12,56
18961,17,18,67
18962,84,55,72
18963,27,57,12
18964,44,8,60
18965,17,54,6
18966,66,3,67
18967,25,47,51
18968,35,66,16
18969,6,28,77
18970,29,31,23
18971,64,83,36
18972,47,82,71
18973,73,82,90
18974,94,5,25
18975,79,68,91
18976,100,61,21
18977,4,26,46
18978,6,95,99
18979,4,21,36
18980,13,38,20
18981,55,15,68
18982,69,25,46
18983,90,99,55
18984,68,3,70
18985,35,5,1
18986,57,28,48
18987,66,9,31
18988,3,48,5
18989,55,19,77
18990,68,58,71
18991,56,96,17
18992,67,9,3
18993,11,16,66
18994,67,81,62
18995,65,62,23
18996,46,88,92
18997,90,17,81
18998,88,5,42
18999,78,33,33
19000,15,37,15
19001,29,50,70
19002,84,73,48
19003,8,8,92
19004,28,68,78
19005,53,99,68
19006,57,83,70
19007,46,88,2
19008,90,34,18
19009,38,43,23
19010,81,98,84
19011,80,99,9
19012,34,82,62
19013,76,25,39
19014,32,7,52
19015,7,14,30
19016,36,20,5
19017,68,71,37
19018,99,32,4
19019,34,94,14
19020,96,65,77
19021,15,50,22
19022,43,31,8
19023,51,97,21
19024,28,52,29
19025,61,40,92
19026,76,23,67
19027,48,57,94
19028,60,63,81
19029,96,92,94
19030,19,70,37
19031,10,2,35
19032,55,1,70
19033,76,78,23
19034,27,39,22
19035,17,25,77
19036,29,31,63
19037,95,16,22
19038,31,50,21
19039,87,35,54
19040,91,13,25
19041,90,21,34
19042,20,94,96
19043,79,21,33
19044,37,84,97
19045,16,65,71
19046,11,64,66
19047,34,27,2
19048,6,77,17
19049,60,69,7
19050,39,64,11
19051,12,23,49
19052,5,67,81
19053,81,75,40
19054,71,23,24
19055,33,100,31
19056,91,16,85
19057,96,51,47
19058,39,4,95
19059,28,85,19
19060,92,75,18
19061,31,79,47
19062,22,89,38
19063,38,72,5
19064,6,30,47
19065,33,50,47
19066,64,62,3
19067,10,10,64
19068,26,53,33
19069,44,76,35
19070,60,65,41
19071,90,49,42
19072,67,76,95
19073,86,81,100
19074,17,31,9
19075,5,61,79
19076,66,57,40
19077,59,31,24
19078,36,36,59
19079,78,99,3
19080,54,28,80
19081,43,12,26
19082,74,29,4
19083,70,40,29
19084,6,87,75
19085,39,11,99
19086,82,26,8
19087,4,63,13
19088,92,14,68
19089,74,45,73
19090,11,32,28
19091,32,65,21
19092,54,55,93
19093,59,6,87
19094,34,9,51
19095,56,40,90
19096,29,4,60
19097,97,63,52
19098,78,31,59
19099,84,71,75
19100,44,7,84
19101,36,84,99
19102,85,84,83
19103,48,56,39
19104,82,39,60
19105,8,5,97
19106,56,15,22
19107,87,98,34
19108,29,55,30
19109,90,19,74
19110,40,79,45
19111,95,49,11
19112,67,43,76
19113,94,80,20
19114,60,100,87
19115,34,71,96
19116,67,77,51
19117,11,100,9
19118,21,7,5
19119,6,13,92
19120,4,49,63
19121,40,37,54
19122,38,38,34
19123,12,34,19
19124,2,35,17
19125,68,85,23
19126,18,12,92
19127,20,48,90
19128,5,41,97
19129,28,12,44
19130,75,37,58
19131,83,16,39
19132,45,13,92
19133,72,94,31
19134,93,72,90
19135,84,9,26
19136,72,28,1
19137,90,96,14
19138,47,84,31
19139,18,70,31
19140,48,5,79
19141,28,72,11
19142,13,45,3
19143,86,82,8
19144,23,31,19
19145,51,2,60
19146,100,42,52
19147,18,86,74
19148,93,73,7
19149,54,90,34
19150,58,50,2
19151,12,98,61
19152,74,64,69
19153,3,68,8
19154,54,7,49
19155,84,93,40
19156,80,39,40
19157,31,69,95
19158,99,80,84
19159,43,73,99
19160,51,9,98
