id,value1,value2
12933,96,4,19
12934,79,90,81
12935,38,46,97
12936,27,28,55
12937,11,10,19
12938,5,74,97
12939,13,30,96
12940,66,54,21
12941,34,9,24
12942,32,33,98
12943,19,4,88
12944,58,93,37
12945,77,3,76
12946,8,33,95
12947,25,68,39
12948,18,32,26
12949,32,4,75
12950,2,54,34
12951,61,17,37
12952,83,42,2
12953,61,99,61
12954,71,57,34
12955,84,38,36
12956,45,77,45
12957,80,25,98
12958,83,30,25
12959,5,68,99
12960,86,80,9
12961,2,12,67
12962,70,16,62
12963,53,46,98
12964,49,20,76
12965,13,2,69
12966,29,24,51
12967,86,76,7
12968,3,18,57
12969,43,57,95
12970,99,70,67
12971,49,67,95
12972,8,33,76
12973,70,28,74
12974,40,42,6
12975,9,56,83
12976,100,42,91
12977,6,13,40
12978,100,47,31
12979,1,82,66
12980,11,63,83
12981,100,85,7
12982,88,43,31
12983,16,88,74
12984,67,67,74
12985,60,22,7
12986,2,86,83
12987,39,71,75
12988,69,86,4
12989,66,83,13
12990,69,66,100
12991,61,90,99
12992,56,6,8
12993,1,40,51
12994,44,55,96
12995,21,24,86
12996,80,4,51
12997,99,98,65
12998,54,18,46
12999,18,35,56
13000,19,41,1
13001,64,96,26
13002,79,95,72
13003,50,3,81
13004,75,87,98
13005,86,77,93
13006,87,18,8
13007,66,41,50
13008,75,99,66
13009,46,56,19
13010,67,45,89
13011,55,32,35
13012,9,80,70
13013,78,23,69
13014,44,61,83
13015,51,100,95
13016,20,83,69
13017,6,89,74
13018,52,34,38
13019,31,21,34
13020,1,92,10
13021,56,84,19
13022,17,75,15
13023,8,60,40
13024,36,11,7
13025,10,97,78
13026,39,97,38
13027,6,90,15
13028,4,78,55
13029,53,87,63
13030,75,87,74
13031,23,94,32
13032,23,17,84
13033,36,6,25
13034,95,46,36
13035,95,93,90
13036,86,17,81
13037,69,19,75
13038,77,85,56
13039,74,64,36
13040,75,98,34
13041,54,3,9
13042,49,7,53
13043,62,72,22
13044,62,6,23
13045,46,52,1
13046,27,14,22
13047,14,76,41
13048,91,27,14
13049,39,91,81
13050,7,23,99
13051,71,96,8
13052,48,11,81
13053,18,5,9
13054,43,56,3
13055,43,40,100
13056,16,31,67
13057,70,98,100
13058,44,19,27
13059,41,64,61
13060,67,3,77
13061,10,8,79
13062,79,20,4
13063,20,18,94
13064,82,52,9
13065,24,43,69
13066,76,41,33
13067,12,68,93
13068,51,41,13
13069,84,59,4
13070,78,12,92
13071,34,1,82
13072,14,50,1
13073,83,99,70
13074,23,22,18
13075,97,2,45
13076,69,46,38
13077,95,23,27
13078,49,18,51
13079,79,2,36
13080,18,67,57
13081,84,80,76
13082,17,1,72
13083,61,12,21
13084,82,83,46
13085,29,88,64
13086,33,18,66
13087,67,23,21
13088,71,26,60
13089,80,44,72
13090,39,69,9
13091,76,25,72
13092,52,92,12
13093,23,91,24
13094,78,14,33
13095,51,53,34
13096,15,14,38
13097,47,82,60
13098,59,49,15
13099,61,89,96
13100,20,79,65
13101,95,11,46
13102,71,61,35
13103,30,50,25
13104,2,15,47
13105,55,15,18
13106,25,87,72
13107,7,38,47
13108,77,90,86
13109,9,87,49
13110,2,81,41
13111,62,78,68
13112,100,31,69
13113,23,92,2
13114,52,47,96
13115,8,45,82
13116,54,21,50
13117,72,26,28
13118,89,73,65
13119,7,98,19
13120,73,82,34
13121,57,6,85
13122,71,74,85
13123,41,6,65
13124,18,63,58
13125,100,5,35
13126,67,61,86
13127,3,29,98
13128,18,85,9
13129,68,45,3
13130,44,60,35
13131,4,15,61
13132,48,97,16
13133,42,37,100
13134,64,92,64
13135,8,6,77
13136,10,33,72
13137,26,4,85
13138,23,24,20
13139,100,93,33
13140,12,75,70
13141,34,89,71
13142,42,18,55
13143,90,94,36
13144,97,19,24
13145,13,31,34
13146,68,63,64
13147,79,52,68
13148,94,58,20
13149,26,75,1
13150,55,100,18
13151,61,8,62
13152,20,34,32
13153,75,99,68
13154,92,45,43
13155,19,79,42
13156,32,29,76
13157,1,82,94
13158,99,97,8
13159,10,49,43
13160,98,21,1
13161,20,8,27
13162,32,4,69
13163,52,61,77
13164,13,14,81
13165,35,64,93
13166,64,6,3
13167,39,95,93
13168,83,67,21
13169,52,59,99
13170,96,81,9
13171,5,60,59
13172,22,10,73
13173,33,90,42
13174,9,21,22
13175,67,9,71
13176,40,99,23
13177,35,63,74
13178,1,96,76
13179,12,34,37
13180,22,75,29
13181,81,8,2
13182,13,48,23
13183,75,92,100
13184,12,52,42
13185,97,44,14
13186,3,28,99
13187,59,46,34
13188,68,57,59
13189,14,96,2
13190,8,84,23
13191,79,50,9
13192,30,42,21
13193,6,99,66
13194,25,41,27
13195,39,79,98
13196,94,32,31
13197,53,66,60
13198,87,79,44
13199,30,76,71
13200,54,92,56
13201,43,52,56
13202,3,80,39
13203,3,43,62
13204,26,64,57
13205,47,15,57
13206,72,47,1
13207,90,40,62
13208,96,44,16
13209,92,57,2
13210,56,3,64
13211,30,96,3
13212,27,40,46
13213,75,23,44
13214,52,35,37
13215,19,19,8
13216,50,76,1
13217,83,4,79
13218,53,59,55
13219,58,30,6
13220,78,2,83
13221,2,43,97
13222,88,13,15
13223,52,52,47
13224,6,30,51
13225,79,81,16
13226,75,64,84
13227,35,78,50
13228,9,42,30
13229,81,45,97
13230,55,10,48
13231,31,98,89
13232,64,86,59
13233,3,57,5
13234,58,83,38
13235,56,67,64
13236,49,22,76
13237,2,100,72
13238,86,30,82
13239,14,85,78
13240,71,51,36
13241,52,3,82
13242,90,68,55
13243,12,96,83
13244,32,50,29
13245,60,93,61
13246,91,24,48
13247,90,85,21
13248,72,60,52
13249,78,59,93
13250,30,20,12
13251,67,93,67
13252,42,70,91
13253,96,90,84
13254,21,76,29
13255,28,81,32
13256,87,77,23
13257,79,62,28
13258,83,31,52
13259,52,41,96
13260,6,46,46
13261,25,83,81
13262,86,11,67
13263,57,95,68
13264,30,67,99
13265,54,87,32
13266,10,42,95
13267,86,53,52
13268,5,32,48
13269,11,17,51
13270,70,38,22
13271,70,22,19
13272,24,27,71
13273,71,31,66
13274,45,88,2
13275,58,95,33
13276,64,33,28
13277,13,4,37
13278,36,77,19
13279,40,41,82
13280,13,34,58
13281,32,12,47
13282,84,97,33
13283,99,36,76
13284,66,40,75
13285,90,99,60
13286,75,95,72
13287,83,46,87
13288,67,12,1
13289,37,71,49
13290,72,26,66
13291,82,35,28
13292,76,54,7
13293,19,52,53
13294,41,27,78
13295,21,88,88
13296,41,95,13
13297,58,51,31
13298,52,12,1
13299,48,62,64
13300,25,90,11
13301,52,80,40
13302,40,88,81
13303,63,20,1
13304,97,57,3
13305,77,67,74
13306,50,65,26
13307,9,3,74
13308,12,49,95
13309,58,50,93
13310,76,48,35
13311,12,36,70
13312,60,72,3
13313,71,31,19
13314,36,32,19
13315,60,14,13
13316,90,5,100
13317,33,96,37
13318,20,81,30
13319,13,46,20
13320,40,14,9
13321,49,90,73
13322,82,51,27
13323,54,51,11
13324,81,20,29
13325,46,46,81
13326,54,48,56
13327,23,86,36
13328,57,2,48
13329,95,37,47
13330,9,29,17
13331,50,6,76
13332,52,62,96
13333,67,45,100
13334,22,29,2
13335,71,61,76
13336,34,89,23
13337,42,56,28
13338,35,99,53
13339,60,29,11
13340,49,82,50
13341,11,29,30
13342,67,95,46
13343,40,51,46
13344,93,6,30
13345,18,65,35
13346,1,54,97
13347,83,11,99
13348,45,75,83
13349,36,55,38
13350,75,87,75
13351,84,53,11
13352,58,65,44
13353,17,92,44
13354,43,51,47
13355,64,2,14
13356,61,82,4
13357,26,44,25
13358,55,85,30
13359,17,24,26
13360,72,29,13
13361,86,56,48
13362,66,61,67
13363,11,14,54
13364,44,2,12
13365,35,10,60
13366,95,6,32
13367,16,22,24
13368,28,86,7
13369,14,64,16
13370,35,23,28
13371,76,15,84
13372,42,16,97
13373,6,14,22
13374,68,60,61
13375,6,33,75
13376,65,59,54
13377,79,85,50
13378,55,31,66
13379,8,9,3
13380,17,29,7
13381,88,24,63
13382,8,45,69
13383,68,16,68
13384,58,47,98
13385,38,23,85
13386,99,25,61
13387,14,84,6
13388,95,58,16
13389,90,20,48
13390,70,24,86
13391,19,34,96
13392,60,7,100
13393,75,29,97
13394,40,65,70
13395,92,8,31
13396,88,35,59
13397,48,96,7
13398,56,82,58
13399,49,68,5
13400,53,43,68
13401,36,40,66
13402,33,80,4
13403,78,69,60
13404,86,52,97
13405,86,66,51
13406,57,71,47
13407,80,50,16
13408,72,8,16
13409,41,51,82
13410,50,71,18
13411,7,91,55
13412,69,2,16
13413,7,40,93
13414,52,27,87
13415,79,52,23
13416,65,94,88
13417,32,8,51
13418,18,39,11
13419,25,91,54
13420,46,65,13
13421,60,3,47
13422,22,77,56
13423,1,37,95
13424,80,94,45
13425,15,8,41
13426,84,13,83
13427,16,28,31
13428,68,34,73
13429,61,60,98
13430,31,73,81
13431,9,16,48
13432,88,58,43
13433,82,35,12
13434,2,81,7
13435,92,84,39
13436,16,29,62
13437,98,92,68
13438,89,75,4
13439,87,40,38
13440,19,40,7
13441,17,37,44
13442,49,17,65
13443,94,38,55
13444,24,22,61
13445,79,36,52
13446,83,84,39
13447,87,87,34
13448,73,68,67
13449,30,72,98
13450,39,49,12
13451,12,2,74
13452,40,69,64
13453,29,65,100
13454,91,6,67
13455,66,3,29
13456,46,18,76
13457,63,26,30
13458,73,9,84
13459,21,41,81
13460,91,20,13
13461,47,63,25
13462,35,7,90
13463,91,53,90
13464,60,51,48
13465,100,76,62
13466,52,60,57
13467,81,21,55
13468,74,27,4
13469,48,76,89
13470,67,36,78
13471,19,40,17
13472,38,6,31
13473,87,17,4
13474,38,75,22
13475,32,18,67
13476,7,89,96
13477,40,10,40
13478,23,55,29
13479,68,67,83
13480,44,93,31
13481,20,86,74
13482,89,94,58
13483,71,100,4
13484,15,70,76
13485,79,37,4
13486,21,15,62
13487,26,69,22
13488,100,40,55
13489,34,77,42
13490,9,82,37
13491,9,1,85
13492,41,79,40
13493,18,82,22
13494,2,93,14
13495,74,45,30
13496,14,66,59
13497,24,8,100
13498,98,34,46
13499,16,83,47
13500,5,17,49
13501,11,90,63
13502,57,93,95
13503,79,97,1
13504,89,17,64
13505,60,14,17
13506,40,69,67
13507,99,44,23
13508,80,71,86
13509,88,42,76
13510,76,72,47
13511,8,7,86
13512,65,55,61
13513,80,4,36
13514,54,44,47
13515,75,100,31
13516,6,85,6
13517,7,48,60
13518,66,63,49
13519,80,55,43
13520,95,95,65
13521,26,47,89
13522,29,41,18
13523,37,72,89
13524,53,42,26
13525,86,24,76
13526,78,55,25
13527,99,39,7
13528,32,81,56
13529,2,88,1
13530,54,18,90
13531,49,88,16
13532,69,92,58
13533,31,66,18
13534,97,42,59
13535,6,48,89
13536,44,53,72
13537,54,25,50
13538,60,69,33
13539,17,88,4
13540,10,80,81
13541,31,84,71
13542,59,5,88
13543,30,59,82
13544,84,50,59
13545,84,84,8
13546,83,82,71
13547,4,5,55
13548,15,94,57
13549,70,13,74
13550,98,65,66
13551,86,81,8
13552,57,49,12
13553,72,28,21
13554,84,48,37
13555,84,75,47
13556,61,37,26
13557,69,8,1
13558,92,81,95
13559,21,98,60
13560,66,40,85
13561,12,72,55
13562,43,71,80
13563,18,97,88
13564,64,4,51
13565,48,4,27
13566,61,56,14
13567,3,12,9
13568,51,47,18
13569,16,53,1
13570,11,65,25
13571,59,41,29
13572,30,66,37
13573,40,95,9
13574,96,71,39
13575,73,82,13
13576,89,96,14
13577,71,72,22
13578,50,85,91
13579,11,42,8
13580,42,69,47
13581,90,61,80
13582,19,56,100
13583,6,45,42
13584,69,45,98
13585,100,52,64
13586,11,86,39
13587,52,58,81
13588,85,43,54
13589,85,45,11
13590,74,28,4
13591,76,28,26
13592,3,36,39
13593,34,86,93
13594,1,20,97
13595,38,60,53
13596,68,60,90
13597,16,1,35
13598,86,19,70
13599,19,94,44
13600,59,37,26
13601,85,11,26
13602,3,6,36
13603,76,36,84
13604,33,57,85
13605,46,3,76
13606,6,8,96
13607,6,45,4
13608,50,86,12
13609,66,81,95
13610,40,69,39
13611,73,2,96
13612,82,51,92
13613,29,35,91
13614,98,21,94
13615,98,63,7
13616,100,17,28
13617,39,9,78
13618,4,11,86
13619,56,66,66
13620,24,83,87
13621,23,36,48
13622,86,64,7
13623,77,94,100
13624,39,88,30
13625,11,57,54
13626,84,71,2
13627,90,63,95
13628,98,50,17
13629,59,98,84
13630,66,90,32
13631,9,57,21
13632,57,5,89
13633,18,58,29
13634,98,67,68
13635,45,86,82
13636,93,42,33
13637,2,51,43
13638,45,27,56
13639,96,40,11
13640,66,6,70
13641,58,8,19
13642,67,68,33
13643,20,20,18
13644,6,74,2
13645,27,27,46
13646,13,84,29
13647,29,98,95
13648,34,65,77
13649,64,32,64
13650,17,99,50
13651,80,39,5
13652,80,54,46
13653,57,59,62
13654,64,64,12
13655,42,28,56
13656,41,74,56
13657,59,98,69
13658,84,33,79
13659,50,31,34
13660,40,75,17
13661,10,57,40
13662,60,50,56
13663,80,9,46
13664,86,51,59
13665,28,28,57
13666,5,38,18
13667,98,43,13
13668,29,46,59
13669,13,92,50
13670,38,26,88
13671,17,21,46
13672,99,13,84
13673,36,41,75
13674,79,13,74
13675,8,60,53
13676,16,100,73
13677,64,96,13
13678,89,17,77
13679,80,88,28
13680,44,83,67
13681,82,9,56
13682,1,9,4
13683,49,20,95
13684,70,34,88
13685,67,7,42
13686,47,19,30
13687,37,50,52
13688,98,34,78
13689,24,82,74
13690,12,64,77
13691,59,34,48
13692,54,71,54
13693,87,2,79
13694,97,97,15
13695,6,11,72
13696,56,69,97
13697,15,83,53
13698,64,28,93
13699,88,100,77
13700,95,39,99
13701,53,76,98
13702,19,99,62
13703,1,95,63
13704,69,90,58
13705,79,20,14
13706,94,4,77
13707,45,3,94
13708,81,81,63
13709,96,32,2
13710,26,16,53
13711,95,100,14
13712,31,19,88
13713,63,89,48
13714,33,12,5
13715,58,68,42
13716,38,53,15
13717,57,14,67
13718,82,7,50
13719,66,77,82
13720,5,51,36
13721,22,22,43
13722,67,69,68
13723,55,35,68
13724,33,85,3
13725,19,17,78
13726,84,12,80
13727,38,99,6
13728,22,11,84
13729,37,20,18
13730,10,74,76
13731,71,91,75
13732,86,80,23
13733,7,23,43
13734,74,82,40
13735,22,45,14
13736,66,27,57
13737,12,63,60
13738,18,3,42
13739,91,44,71
13740,64,7,32
13741,93,76,86
13742,100,54,36
13743,58,14,5
13744,14,8,97
13745,50,92,46
13746,10,24,3
13747,49,59,50
13748,34,54,34
13749,33,76,85
13750,79,46,60
13751,56,50,46
13752,27,66,66
13753,75,32,90
13754,72,93,7
13755,45,15,99
13756,74,8,100
13757,75,95,45
13758,100,91,16
13759,80,3,19
13760,37,21,27
13761,8,63,27
13762,40,27,10
13763,81,61,53
13764,33,13,4
13765,16,59,22
13766,95,63,95
13767,8,79,69
13768,77,43,46
13769,39,15,56
13770,52,52,88
13771,55,57,77
13772,24,45,86
13773,63,9,49
13774,10,15,28
13775,36,70,57
13776,64,10,74
13777,38,93,84
13778,87,27,43
13779,5,49,64
13780,23,25,14
13781,91,1,33
13782,35,96,64
13783,51,79,34
13784,48,24,86
13785,17,91,59
13786,45,37,61
13787,5,64,8
13788,31,46,79
13789,25,76,24
13790,66,74,11
13791,92,11,46
13792,9,71,89
13793,98,42,92
13794,59,32,24
13795,17,42,53
13796,55,54,49
13797,87,6,100
13798,78,35,1
13799,67,77,74
13800,79,37,51
13801,6,69,48
13802,7,17,20
13803,53,18,49
13804,83,1,53
13805,50,99,73
13806,69,55,14
13807,41,64,10
13808,19,11,3
13809,88,7,26
13810,1,72,37
13811,1,48,15
13812,46,81,93
13813,31,90,4
13814,52,56,69
13815,62,53,10
13816,92,58,81
13817,71,34,11
13818,46,29,14
13819,7,93,12
13820,35,97,53
13821,6,66,48
13822,67,45,21
13823,68,66,50
13824,22,24,2
13825,92,91,26
13826,3,96,23
13827,47,97,57
13828,37,94,65
13829,55,83,11
13830,6,90,38
13831,32,41,69
13832,66,23,49
13833,30,72,30
13834,47,35,54
13835,42,48,17
13836,70,58,51
13837,44,29,31
13838,37,68,96
13839,43,38,97
13840,16,72,29
13841,17,30,24
13842,31,46,28
13843,16,65,2
13844,75,45,30
13845,19,77,59
13846,80,24,74
13847,17,62,44
13848,11,36,21
13849,80,23,34
13850,41,14,89
13851,86,1,47
13852,45,67,69
13853,50,54,21
13854,81,80,27
13855,79,79,12
13856,14,79,93
13857,32,6,62
13858,48,31,1
13859,17,7,90
13860,92,60,84
13861,31,52,53
13862,2,52,15
13863,70,77,4
13864,12,49,24
13865,72,96,15
13866,1,15,37
13867,3,37,74
13868,98,25,40
13869,72,49,28
13870,57,54,35
13871,22,53,42
13872,35,6,97
13873,88,36,6
13874,41,21,34
13875,37,86,7
13876,40,84,23
13877,53,31,100
13878,72,54,97
13879,7,94,54
13880,31,56,38
13881,67,79,49
13882,41,79,39
13883,82,49,81
13884,34,23,48
13885,77,22,51
13886,49,88,96
13887,54,87,6
13888,46,56,50
13889,78,68,100
13890,45,92,77
13891,21,2,92
13892,67,81,84
13893,73,27,21
13894,12,33,21
13895,63,94,90
13896,12,6,73
13897,45,72,74
13898,28,89,86
13899,46,75,27
13900,80,38,61
13901,70,23,50
13902,92,40,75
13903,14,17,14
13904,90,91,47
13905,88,57,9
13906,28,66,49
13907,52,68,67
13908,76,35,46
13909,63,50,6
13910,64,15,6
13911,72,56,11
13912,27,12,78
13913,95,33,34
13914,58,21,16
13915,63,2,99
13916,44,84,22
13917,88,61,93
13918,21,91,12
13919,6,21,48
13920,52,58,87
13921,95,42,12
13922,88,99,43
13923,99,36,11
13924,16,26,85
13925,79,73,79
13926,91,25,71
13927,30,20,54
13928,55,45,79
13929,60,44,83
13930,18,5,100
13931,6,9,4
13932,98,19,73
13933,48,85,45
13934,14,68,95
13935,14,2,93
13936,91,47,61
13937,72,59,32
13938,91,58,7
13939,22,28,38
13940,27,7,34
13941,37,49,64
13942,30,88,73
13943,37,91,16
13944,68,56,49
13945,8,8,29
13946,26,37,23
13947,11,96,54
13948,37,61,94
13949,3,37,39
13950,73,13,40
13951,89,29,27
13952,10,57,12
13953,30,9,32
13954,1,32,41
13955,42,92,30
13956,28,23,28
13957,24,28,98
13958,41,3,83
13959,29,30,53
13960,77,78,2
13961,98,62,11
13962,87,64,49
13963,65,44,60
13964,54,20,71
13965,50,17,61
13966,79,7,50
13967,48,25,100
13968,54,86,37
13969,29,32,32
13970,99,22,14
13971,33,33,99
13972,17,61,25
13973,79,77,81
13974,71,84,11
13975,99,94,71
13976,39,98,16
13977,11,49,83
13978,54,20,34
13979,8,3,22
13980,45,24,6
13981,67,91,68
13982,25,76,65
13983,41,48,88
13984,82,35,13
13985,39,66,78
13986,9,2,14
13987,81,65,88
13988,100,61,38
13989,78,53,18
13990,68,65,85
13991,10,9,26
13992,24,64,40
13993,2,30,67
13994,80,42,31
13995,60,75,86
13996,53,31,87
13997,16,24,98
13998,22,70,83
13999,4,68,58
14000,60,42,95
14001,60,5,98
14002,98,68,85
14003,50,65,18
14004,81,44,8
14005,38,68,48
14006,88,1,91
14007,22,76,6
14008,42,65,67
14009,60,56,57
14010,27,28,35
14011,3,45,66
14012,19,72,26
14013,25,45,73
14014,14,96,19
14015,45,71,2
14016,52,58,85
14017,54,1,10
14018,80,52,45
14019,74,31,68
14020,95,24,94
14021,75,32,77
14022,40,17,59
14023,82,26,80
14024,36,30,64
14025,56,55,17
14026,95,41,11
14027,43,21,91
14028,10,45,89
14029,73,68,13
14030,58,93,86
14031,14,93,97
14032,59,81,81
14033,58,93,68
14034,2,13,60
14035,50,82,1
14036,61,28,25
14037,73,22,63
14038,87,52,91
14039,39,61,31
14040,54,20,22
14041,21,33,95
14042,92,95,64
14043,17,14,77
14044,69,35,48
14045,53,60,94
14046,19,52,64
14047,99,52,59
14048,9,90,85
14049,37,14,89
14050,72,33,88
14051,42,81,41
14052,34,37,61
14053,79,96,99
14054,8,33,66
14055,35,63,95
14056,32,84,46
14057,40,77,81
14058,69,9,32
14059,2,52,22
14060,56,53,75
14061,93,90,89
14062,85,44,97
14063,94,65,37
14064,38,67,53
14065,5,88,39
14066,58,71,57
14067,16,33,38
14068,69,7,100
14069,20,68,13
14070,22,93,91
14071,66,56,50
14072,42,44,12
14073,88,18,61
14074,79,27,34
14075,23,28,31
14076,33,57,13
14077,98,97,36
14078,27,64,88
14079,36,7,76
14080,75,32,33
14081,52,55,98
14082,55,13,26
14083,75,59,15
14084,78,92,38
14085,83,40,71
14086,52,31,74
14087,41,96,45
14088,33,9,73
14089,98,98,1
14090,41,24,38
14091,42,48,77
14092,43,73,64
14093,45,42,58
14094,80,19,26
14095,72,18,36
14096,63,13,40
14097,87,62,42
14098,91,59,44
14099,19,69,30
14100,71,30,66
14101,3,99,30
14102,13,71,68
14103,89,34,93
14104,16,93,7
14105,65,79,19
14106,20,19,15
14107,27,45,69
14108,40,33,51
14109,88,27,54
14110,8,93,46
14111,84,26,23
14112,98,91,94
14113,98,27,7
14114,63,27,53
14115,6,64,33
14116,44,74,90
14117,52,49,77
14118,22,5,5
14119,5,91,50
14120,69,63,84
14121,56,96,23
14122,35,20,81
14123,13,24,85
14124,36,94,70
14125,48,9,67
14126,14,86,36
14127,67,35,91
14128,50,35,88
14129,20,28,3
14130,24,32,97
14131,96,20,10
14132,94,20,60
14133,79,89,62
14134,33,22,9
14135,69,8,28
14136,41,5,19
14137,48,94,58
14138,33,82,87
14139,15,100,21
14140,56,24,39
14141,88,43,59
14142,4,64,19
14143,91,9,33
14144,16,28,65
14145,12,46,11
14146,41,15,27
14147,31,52,50
14148,27,31,95
14149,37,61,6
14150,20,81,24
14151,50,86,39
14152,9,52,90
14153,62,90,61
14154,40,85,86
14155,30,5,9
14156,81,98,71
14157,65,6,79
14158,89,21,59
14159,97,87,20
14160,55,52,83
14161,65,24,58
14162,54,83,5
14163,14,52,84
14164,38,35,81
14165,36,61,82
14166,74,81,41
14167,68,14,98
14168,32,40,72
14169,9,33,68
14170,26,21,7
14171,45,82,57
14172,76,29,22
14173,87,92,6
14174,8,81,99
14175,96,43,41
14176,82,57,71
14177,81,83,14
14178,75,76,82
14179,96,68,15
14180,90,66,38
14181,32,1,50
14182,18,26,13
14183,73,71,80
14184,87,89,84
14185,56,39,92
14186,15,35,57
14187,14,84,27
14188,57,25,98
14189,88,56,78
14190,13,95,84
14191,92,86,42
14192,13,21,78
14193,7,62,28
14194,23,81,88
14195,44,45,2
14196,42,51,29
14197,30,84,51
14198,9,56,42
14199,59,42,100
14200,22,96,35
14201,100,51,57
14202,68,44,52
14203,7,29,83
14204,67,29,9
14205,19,26,69
14206,46,39,91
14207,85,66,32
14208,65,57,9
14209,2,80,96
14210,48,74,87
14211,44,14,74
14212,100,10,8
14213,64,50,64
14214,32,22,40
14215,29,98,74
14216,59,94,10
14217,40,81,23
14218,1,20,34
14219,31,16,69
14220,24,58,14
14221,47,26,69
14222,8,21,34
14223,37,81,60
14224,48,99,9
14225,62,18,82
14226,32,95,85
14227,96,63,3
14228,10,34,97
14229,11,99,44
14230,42,54,89
14231,30,93,19
14232,82,92,55
14233,100,64,91
14234,96,42,26
14235,28,18,48
14236,29,25,8
14237,53,94,74
14238,85,49,27
14239,44,99,20
14240,96,53,47
14241,60,58,2
14242,43,34,70
14243,26,96,27
14244,10,52,55
14245,12,28,78
14246,1,100,76
14247,82,54,40
14248,19,49,9
14249,31,86,42
14250,59,70,24
14251,89,91,46
14252,50,77,88
14253,29,85,80
14254,52,74,11
14255,51,95,24
14256,63,79,46
14257,83,58,83
14258,1,69,27
14259,87,3,59
14260,5,76,30
14261,14,55,70
14262,59,60,68
14263,81,55,63
14264,85,66,65
14265,56,88,9
14266,83,92,64
14267,1,13,22
14268,70,10,89
14269,72,5,18
14270,5,17,20
14271,39,64,33
14272,96,56,70
14273,69,60,30
14274,71,59,66
14275,53,42,23
14276,89,89,1
14277,28,64,31
14278,80,24,71
14279,10,85,34
14280,7,28,26
14281,49,53,68
14282,42,33,70
14283,14,12,76
14284,45,87,1
14285,37,82,99
14286,20,85,8
14287,7,65,73
14288,2,37,53
14289,37,3,28
14290,30,86,79
14291,70,66,51
14292,37,85,25
14293,18,26,28
14294,72,21,99
14295,31,73,65
14296,30,11,53
14297,33,79,55
14298,74,15,59
14299,69,72,54
14300,55,66,51
14301,64,41,49
14302,13,89,30
14303,29,82,69
14304,53,20,16
14305,75,8,86
14306,86,19,55
14307,57,64,43
14308,78,43,43
14309,26,87,35
14310,58,77,58
14311,84,83,22
14312,6,41,75
14313,21,40,86
14314,90,8,57
14315,86,14,40
14316,31,18,68
14317,48,85,36
14318,31,63,39
14319,96,4,42
14320,52,74,84
14321,52,55,21
14322,4,97,75
14323,99,78,55
14324,21,75,31
14325,85,58,94
14326,10,50,86
14327,66,21,15
14328,65,34,78
14329,58,65,49
14330,39,7,7
14331,15,27,27
14332,40,50,10
14333,37,51,100
14334,44,70,61
14335,44,37,63
14336,8,93,44
14337,71,89,81
14338,11,92,95
14339,66,71,91
14340,57,1,37
14341,22,4,53
14342,21,94,11
14343,87,81,98
14344,68,98,77
14345,98,23,7
14346,22,86,78
14347,1,24,61
14348,100,77,35
14349,17,35,47
14350,55,95,91
14351,44,42,19
14352,82,90,76
14353,22,25,1
14354,55,14,27
14355,15,89,86
14356,27,18,68
14357,71,91,21
14358,45,57,53
14359,71,13,20
14360,73,100,30
14361,12,68,53
14362,58,63,11
14363,88,6,41
14364,12,62,98
14365,77,72,86
14366,82,40,24
14367,76,28,30
14368,42,52,69
14369,76,33,83
14370,58,33,38
14371,37,100,97
14372,30,17,81
14373,88,37,9
14374,27,73,18
14375,27,27,45
14376,3,19,50
14377,85,84,51
14378,10,15,65
14379,89,82,5
14380,71,63,88
14381,85,76,61
14382,99,12,38
14383,59,12,23
14384,75,24,91
14385,90,95,13
14386,92,80,13
14387,7,96,72
14388,87,58,87
14389,28,57,86
14390,28,21,44
14391,92,18,90
14392,2,32,72
14393,64,100,60
14394,98,64,93
14395,39,49,85
14396,78,95,75
14397,34,72,78
14398,68,1,86
14399,92,83,15
14400,77,21,42
14401,61,34,27
14402,17,69,73
14403,66,80,67
14404,32,90,28
14405,32,10,62
14406,70,24,35
14407,10,3,4
14408,92,44,93
14409,70,37,35
14410,64,52,69
14411,61,42,49
14412,79,51,18
14413,43,6,11
14414,15,50,64
14415,86,98,54
14416,66,81,51
14417,77,22,83
14418,49,77,81
14419,80,19,94
14420,35,32,27
14421,66,69,11
14422,46,79,63
14423,83,99,57
14424,66,33,30
14425,6,74,92
14426,91,11,54
14427,55,99,42
14428,11,48,93
14429,63,64,41
14430,27,26,84
14431,6,25,2
14432,83,56,68
14433,11,82,73
14434,15,66,4
14435,17,57,57
14436,25,41,21
14437,69,40,43
14438,35,37,9
14439,15,76,37
14440,22,97,99
14441,29,69,83
14442,67,14,22
14443,23,57,35
14444,74,51,45
14445,26,77,10
14446,97,35,50
14447,21,71,55
14448,77,19,66
14449,44,44,30
14450,91,77,2
14451,94,52,100
14452,96,75,78
14453,38,42,73
14454,38,35,46
14455,88,22,48
14456,96,74,58
14457,77,42,17
14458,8,64,38
14459,48,14,89
14460,56,68,88
14461,71,24,33
14462,74,62,11
14463,97,70,34
14464,19,84,32
14465,53,91,27
14466,91,19,17
14467,36,50,32
14468,85,64,10
14469,58,70,67
14470,42,61,41
14471,46,91,55
14472,86,43,15
14473,25,90,76
14474,84,70,52
14475,2,89,1
14476,89,34,37
14477,32,90,37
14478,68,74,89
14479,79,79,76
14480,60,34,64
14481,45,78,69
14482,7,32,98
14483,62,72,69
14484,70,45,92
14485,13,21,7
14486,91,72,43
